ResponseId,Country,ConvertedCompYearly,LanguageHaveWorkedWith,YearsCodePro,DevType,EdLevel,RemoteWork,OrgSize,Employment,lang_Python,lang_R,lang_Julia,lang_Java,lang_Kotlin,lang_Scala,lang_JavaScript,lang_TypeScript,lang_PHP,lang_C,lang_C++,lang_Rust,lang_C#,lang_Go,lang_Swift,HighSalary,SurveyYear
26076,India,10462.0,Dart;Python;Swift,1.0,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025
26078,Italy,40605.0,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,3.0,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,"Independent contractor, freelancer, or self-employed",1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2025
26079,United States of America,120000.0,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,22.0,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2025
26082,United States of America,100000.0,C#;HTML/CSS;JavaScript;Rust;SQL;TypeScript,6.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,2025
26083,Sweden,73375.0,Bash/Shell (all shells);C#;HTML/CSS;Python;TypeScript,10.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2025
26084,Serbia,4455.0,Ada;Bash/Shell (all shells);C++;Dart;Groovy;HTML/CSS;PowerShell;Python;TypeScript,8.0,"Architect, software or solutions","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,Employed,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2025
26087,Guatemala,14574.0,HTML/CSS;PHP;PowerShell;Python;SQL,7.0,"Architect, software or solutions",Some college/university study without earning a degree,"Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025
26089,United States of America,350000.0,Python,15.0,Cloud infrastructure engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)","5,000 to 9,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
26091,United Kingdom of Great Britain and Northern Ireland,300000.0,Bash/Shell (all shells);Python;SQL,20.0,Engineering manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,"1,000 to 4,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
26092,Italy,69609.0,Bash/Shell (all shells);Delphi;HTML/CSS;JavaScript;PowerShell;Python;SQL,43.0,"Architect, software or solutions","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
26093,Chile,15268.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PHP;Python;SQL,36.0,"Developer, back-end","Associate degree (A.A., A.S., etc.)",Remote,Less than 20 employees,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2025
26094,Spain,18000.0,HTML/CSS;JavaScript;VBA,25.0,Data engineer,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,Less than 20 employees,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
26096,United States of America,72000.0,C#;HTML/CSS;JavaScript;SQL,9.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)",In-person,100 to 499 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2025
26103,India,10462.0,Bash/Shell (all shells);C;C#;C++;Go;Java;Kotlin;PHP;Python;SQL;TypeScript,4.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,2025
26104,United Kingdom of Great Britain and Northern Ireland,209658.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL,11.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
26105,United States of America,30000.0,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Python,3.0,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,"Just me - I am a freelancer, sole proprietor, etc.","Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2025
26107,France,81210.0,Bash/Shell (all shells);HTML/CSS;Java;Python;SQL,20.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)","5,000 to 9,999 employees",Employed,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2025
26109,Mexico,26320.0,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript,4.0,"Architect, software or solutions","Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2025
26111,Germany,64968.0,JavaScript;PowerShell;Python;TypeScript,3.0,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","5,000 to 9,999 employees",Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
26112,Germany,116015.0,C#;C++;Dart;Python,21.0,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,"5,000 to 9,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2025
26113,United States of America,140000.0,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript,10.0,"Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",I don’t know,Employed,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,2025
26115,United States of America,260000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PowerShell;Python;TypeScript,30.0,Support engineer or analyst,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
26117,United States of America,180000.0,Bash/Shell (all shells);Groovy;Java;JavaScript;Kotlin;Python;Scala;SQL;TypeScript,16.0,"Architect, software or solutions","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,Less than 20 employees,Employed,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2025
26122,United States of America,94000.0,HTML/CSS;JavaScript;Python;SQL,7.0,Data scientist,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
26127,Austria,79586.0,C#;Go;HTML/CSS;PowerShell;SQL,5.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2025
26132,Sweden,38302.0,Bash/Shell (all shells);MATLAB;Python,12.0,Academic researcher,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","5,000 to 9,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
26136,Ukraine,206.0,C++;HTML/CSS;JavaScript;Lua;PHP;TypeScript;VBA,20.0,Academic researcher,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,I don’t know,Employed,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2025
26137,United States of America,155000.0,C#;HTML/CSS;JavaScript;SQL;TypeScript,27.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
26138,India,4464.0,HTML/CSS;JavaScript;SQL;TypeScript,3.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,20 to 99 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
26142,United States of America,100000.0,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;Python;TypeScript,15.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)","Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,2025
26143,Brazil,102.0,Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;JavaScript;Lua;Python;Rust;SQL;TypeScript,19.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,2025
26146,Poland,92786.0,Groovy;HTML/CSS;Java;JavaScript;SQL,12.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,"Independent contractor, freelancer, or self-employed",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2025
26148,United States of America,185000.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,20.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
26150,Canada,30643.0,Bash/Shell (all shells);Python;SQL,19.0,DevOps engineer or professional,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,Less than 20 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
26151,India,34872.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,8.0,"Developer, AI apps or physical AI","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
26153,Bulgaria,115648.0,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,17.0,Engineering manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,"5,000 to 9,999 employees",Employed,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,2025
26156,Pakistan,42140.0,Bash/Shell (all shells);Java;JavaScript;Python;TypeScript,11.0,"Architect, software or solutions","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,"Independent contractor, freelancer, or self-employed",1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2025
26158,Brazil,85739.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,6.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"10,000 or more employees",Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
26160,United States of America,170000.0,C#;Dart;HTML/CSS;JavaScript;PowerShell;SQL,6.0,"Developer, full-stack",Some college/university study without earning a degree,Remote,500 to 999 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
26161,Netherlands,73089.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL,13.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2025
26163,United States of America,60000.0,Bash/Shell (all shells);C++;HTML/CSS;Lua;Python;Rust;SQL,1.0,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,I don’t know,Employed,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2025
26165,Brazil,27306.0,Elixir;JavaScript,20.0,"Senior executive (C-suite, VP, etc.)",Some college/university study without earning a degree,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
26166,Sweden,121383.0,Go;JavaScript;Python,12.0,AI/ML engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2025
26168,Hungary,96870.0,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript,24.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,2025
26169,United States of America,158000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;TypeScript,11.0,"Developer, front-end",Some college/university study without earning a degree,Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
26170,Canada,102142.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PowerShell;Ruby,5.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)",Remote,20 to 99 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
26172,Germany,98612.0,Bash/Shell (all shells);Java;PowerShell;SQL;TypeScript,7.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2025
26175,United States of America,235150.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,10.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
26176,United States of America,250000.0,C++;JavaScript;SQL;TypeScript,35.0,Data engineer,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2025
26179,Australia,152772.0,HTML/CSS;JavaScript;Python;SQL,10.0,AI/ML engineer,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Remote,Less than 20 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
26181,Mexico,10528.0,HTML/CSS;JavaScript;SQL;TypeScript,3.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
26184,Austria,66128.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL,7.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)","Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,Employed,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2025
26186,United States of America,92000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL,12.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,Employed,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2025
26187,United States of America,210000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL,13.0,AI/ML engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
26189,Chile,3181.0,Dart;Elixir;Go;JavaScript;Python;Rust;SQL,12.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"10,000 or more employees",Employed,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2025
26191,Latvia,1740.0,C#;HTML/CSS;Java;JavaScript;PHP;TypeScript,2.0,"Developer, full-stack",Some college/university study without earning a degree,"Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2025
26194,United States of America,130000.0,Java;Kotlin,17.0,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,"10,000 or more employees",Employed,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2025
26198,Canada,105790.0,Bash/Shell (all shells);JavaScript;Python,10.0,Data scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)",20 to 99 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
26201,Canada,72958.0,HTML/CSS;JavaScript;PHP;Python;SQL,17.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,Less than 20 employees,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2025
26203,Greece,63808.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;TypeScript,15.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2025
26204,Sweden,57652.0,Assembly;Bash/Shell (all shells);C;PowerShell;Python,8.0,Applied scientist,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some remote, leans heavy to in-person)",500 to 999 employees,Employed,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2025
26207,United States of America,90000.0,C;C++;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,21.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,2025
26208,Brazil,33677.0,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,16.0,"Developer, full-stack",Some college/university study without earning a degree,"Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2025
26212,United States of America,115000.0,C#;C++;Python,2.0,"Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2025
26213,Brazil,382.0,GDScript;HTML/CSS;JavaScript;Lua;PHP;Python;Rust;SQL;TypeScript,6.0,"Developer, full-stack","Professional degree (JD, MD, Ph.D, Ed.D, etc.)",In-person,Less than 20 employees,Employed,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2025
26216,Netherlands,83531.0,C#;HTML/CSS;JavaScript;SQL;TypeScript,10.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
26217,Chile,42412.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Lisp;SQL,30.0,"Senior executive (C-suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,Less than 20 employees,Employed,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2025
26219,United States of America,168000.0,Groovy;HTML/CSS;Java;Kotlin;SQL;TypeScript,17.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2025
26221,United Kingdom of Great Britain and Northern Ireland,102106.0,Assembly;Bash/Shell (all shells);Go;HTML/CSS;JavaScript;TypeScript,5.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2025
26223,Israel,84713.0,Python,3.0,AI/ML engineer,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
26224,United States of America,184000.0,C#;HTML/CSS;JavaScript;SQL,25.0,"Developer, full-stack",Some college/university study without earning a degree,Remote,"10,000 or more employees",Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
26227,United States of America,110000.0,C#;PHP;PowerShell;Python;SQL,25.0,"Architect, software or solutions",Primary/elementary school,Remote,Less than 20 employees,Employed,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2025
26228,Pakistan,351.0,C++;HTML/CSS;JavaScript;Python;SQL,2.0,"Developer, full-stack",Some college/university study without earning a degree,"Your choice (very flexible, you can come in when you want or just as needed)","Just me - I am a freelancer, sole proprietor, etc.","Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2025
26229,Canada,142269.0,C#;HTML/CSS;Java;JavaScript;PowerShell;SQL,15.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2025
26230,United Kingdom of Great Britain and Northern Ireland,70794.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript,,"Developer, full-stack",Some college/university study without earning a degree,Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2025
26232,United Kingdom of Great Britain and Northern Ireland,47650.0,Bash/Shell (all shells);C#;GDScript;Groovy;JavaScript;Python;SQL;TypeScript,2.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2025
26233,Canada,54719.0,C#;C++;HTML/CSS;JavaScript;SQL;TypeScript;Visual Basic (.Net),5.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,Employed,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2025
26240,Latvia,98612.0,C#;Go;HTML/CSS;JavaScript;Swift,18.0,"UX, Research Ops or UI design professional","Associate degree (A.A., A.S., etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2025
26242,Romania,39976.0,Bash/Shell (all shells);C;C++;Lua;Python;Rust,5.0,Cybersecurity or InfoSec professional,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2025
